/Volumes/Storage/QF_SLIA-master/2019-full_str_int/py-conbyte_cvc4/leetcode_int-restoreIpAddresses/3601.smt2 || z3=unsat:0.05 || cvc4=unsat:0.15 || ostrich=unsat:2.94 || ostrich_catra=unsat:1.6
/Volumes/Storage/QF_SLIA-master/2019-full_str_int/py-conbyte_z3seq/leetcode_int-restoreIpAddresses/3689.smt2 || z3=unsat:0.04 || cvc4=unsat:0.13 || ostrich=unsat:2.72 || ostrich_catra=unsat:1.53
/Volumes/Storage/QF_SLIA-master/2019-full_str_int/py-conbyte_cvc4/leetcode_int-restoreIpAddresses/1913.smt2 || z3=unsat:0.04 || cvc4=unsat:0.14 || ostrich=unsat:2.95 || ostrich_catra=unsat:1.78
/Volumes/Storage/QF_SLIA-master/2019-full_str_int/py-conbyte_cvc4/leetcode_int-restoreIpAddresses/3602.smt2 || z3=unsat:0.05 || cvc4=unsat:0.16 || ostrich=unsat:2.97 || ostrich_catra=unsat:1.82
/Volumes/Storage/QF_SLIA-master/2019-full_str_int/py-conbyte_z3seq/leetcode_int-restoreIpAddresses/3964.smt2 || z3=unsat:0.05 || cvc4=unsat:0.14 || ostrich=t || ostrich_catra=unsat:2.14
/Volumes/Storage/QF_SLIA-master/2019-full_str_int/py-conbyte_z3seq/leetcode_int-restoreIpAddresses/3479.smt2 || z3=unsat:0.03 || cvc4=unsat:0.14 || ostrich=t || ostrich_catra=unsat:2.22
/Volumes/Storage/QF_SLIA-master/2019-full_str_int/py-conbyte_z3seq/leetcode_int-restoreIpAddresses/3690.smt2 || z3=unsat:0.03 || cvc4=unsat:0.13 || ostrich=unsat:2.88 || ostrich_catra=unsat:1.57
/Volumes/Storage/QF_SLIA-master/2019-full_str_int/py-conbyte_cvc4/leetcode_int-restoreIpAddresses/1914.smt2 || z3=unsat:0.05 || cvc4=unsat:0.16 || ostrich=unsat:3.04 || ostrich_catra=unsat:1.65
/Volumes/Storage/QF_SLIA-master/2019-full_str_int/py-conbyte_cvc4/leetcode_int-restoreIpAddresses/3603.smt2 || z3=unsat:0.04 || cvc4=unsat:0.16 || ostrich=unsat:2.97 || ostrich_catra=unsat:1.73
/Volumes/Storage/QF_SLIA-master/2019-full_str_int/py-conbyte_z3seq/leetcode_int-restoreIpAddresses/3691.smt2 || z3=unsat:0.04 || cvc4=unsat:0.14 || ostrich=unsat:2.91 || ostrich_catra=unsat:1.6
/Volumes/Storage/QF_SLIA-master/2019-full_str_int/py-conbyte_cvc4/leetcode_int-restoreIpAddresses/488.smt2 || z3=t || cvc4=unsat:0.95 || ostrich=t || ostrich_catra=(error "Cannot handle literal str_to_int(all_1_6, all_1_5)"):2.6
/Volumes/Storage/QF_SLIA-master/2019-full_str_int/py-conbyte_cvc4/leetcode_int-restoreIpAddresses/1915.smt2 || z3=unsat:0.04 || cvc4=unsat:0.19 || ostrich=t || ostrich_catra=unsat:2.18
/Volumes/Storage/QF_SLIA-master/2019-full_str_int/py-conbyte_cvc4/leetcode_int-restoreIpAddresses/489.smt2 || z3=unsat:0.06 || cvc4=unsat:0.46 || ostrich=unsat:3.92 || ostrich_catra=(error "Cannot handle literal str_to_int(all_1_7, all_1_6)"):3.0
/Volumes/Storage/QF_SLIA-master/2019-full_str_int/py-conbyte_cvc4/leetcode_int-restoreIpAddresses/3604.smt2 || z3=unsat:0.05 || cvc4=unsat:0.18 || ostrich=t || ostrich_catra=unsat:2.67
/Volumes/Storage/QF_SLIA-master/2019-full_str_int/py-conbyte_z3seq/leetcode_int-restoreIpAddresses/3692.smt2 || z3=unsat:0.04 || cvc4=unsat:0.15 || ostrich=t || ostrich_catra=unsat:3.06
/Volumes/Storage/QF_SLIA-master/2019-full_str_int/py-conbyte_z3seq/leetcode_int-restoreIpAddresses/3965.smt2 || z3=unsat:0.11 || cvc4=unsat:0.19 || ostrich=t || ostrich_catra=unsat:1.75
/Volumes/Storage/QF_SLIA-master/2019-full_str_int/py-conbyte_z3seq/leetcode_int-restoreIpAddresses/3480.smt2 || z3=unsat:0.11 || cvc4=unsat:0.21 || ostrich=t || ostrich_catra=unsat:2.11
/Volumes/Storage/QF_SLIA-master/2019-full_str_int/py-conbyte_cvc4/leetcode_int-restoreIpAddresses/490.smt2 || z3=unsat:0.09 || cvc4=unsat:0.21 || ostrich=t || ostrich_catra=unsat:2.9
/Volumes/Storage/QF_SLIA-master/2019-full_str_int/py-conbyte_z3seq/leetcode_int-restoreIpAddresses/3966.smt2 || z3=unsat:0.14 || cvc4=unsat:0.23 || ostrich=unsat:3.7 || ostrich_catra=unsat:2.22
/Volumes/Storage/QF_SLIA-master/2019-full_str_int/py-conbyte_z3seq/leetcode_int-restoreIpAddresses/3481.smt2 || z3=unsat:0.1 || cvc4=unsat:0.23 || ostrich=unsat:3.92 || ostrich_catra=unsat:2.59
/Volumes/Storage/QF_SLIA-master/2019-full_str_int/py-conbyte_cvc4/leetcode_int-restoreIpAddresses/1916.smt2 || z3=unsat:0.1 || cvc4=unsat:0.26 || ostrich=t || ostrich_catra=unsat:2.51
/Volumes/Storage/QF_SLIA-master/2019-full_str_int/py-conbyte_cvc4/leetcode_int-restoreIpAddresses/3605.smt2 || z3=unsat:0.1 || cvc4=unsat:0.26 || ostrich=t || ostrich_catra=unsat:2.66
/Volumes/Storage/QF_SLIA-master/2019-full_str_int/py-conbyte_z3seq/leetcode_int-restoreIpAddresses/3693.smt2 || z3=unsat:0.08 || cvc4=unsat:0.16 || ostrich=t || ostrich_catra=unsat:2.58
/Volumes/Storage/QF_SLIA-master/2019-full_str_int/py-conbyte_z3seq/leetcode_int-restoreIpAddresses/3482.smt2 || z3=unsat:0.05 || cvc4=unsat:0.14 || ostrich=unsat:4.83 || ostrich_catra=unsat:2.44
/Volumes/Storage/QF_SLIA-master/2019-full_str_int/py-conbyte_z3seq/leetcode_int-restoreIpAddresses/3967.smt2 || z3=unsat:0.1 || cvc4=unsat:0.31 || ostrich=t || ostrich_catra=unsat:3.31
/Volumes/Storage/QF_SLIA-master/2019-full_str_int/py-conbyte_cvc4/leetcode_int-restoreIpAddresses/3606.smt2 || z3=unsat:0.05 || cvc4=unsat:0.16 || ostrich=unsat:3.44 || ostrich_catra=unsat:1.91
